id	name	uKIN	RWR
ENSG00000196074	SYCP2	3.733339996732544e-07	2.481533490375562e-07
ENSG00000196083	IL1RAP	1.3452948715258003e-06	8.771098385574623e-06
ENSG00000196090	PTPRT	0.0003526417676746913	0.0017521058400918636
ENSG00000196091	MYBPC1	7.926872190912555e-07	5.271846544036614e-06
ENSG00000196092	PAX5	5.2065426327627854e-05	0.0013873851623176878
ENSG00000196099	OR6M1	3.355446216203305e-07	1.1683960037295652e-07
ENSG00000196104	SPOCK3	3.2259036803380735e-07	1.376649453885587e-07
ENSG00000196109	ZNF676	1.0209859034476609e-05	5.591152172790499e-06
ENSG00000196110	ZNF699	5.054084249452847e-07	4.947052798474147e-07
ENSG00000196115		9.821256521083545e-07	6.864149379937614e-07
ENSG00000196116	TDRD7	2.5094137611443504e-06	2.9382431650206925e-05
ENSG00000196118		2.3504965108038666e-07	4.977295347162427e-08
ENSG00000196123		2.7882528246724095e-07	3.110277851622601e-08
ENSG00000196126	HLA-DRB1	9.503586355209957e-07	2.3090182558996055e-05
ENSG00000196131		2.8834997994706197e-07	4.669289430666238e-08
ENSG00000196132	MYT1	7.502942770367653e-07	1.3471882360518394e-06
ENSG00000196136	SERPINA3	9.410457071086841e-07	2.304349708318415e-05
ENSG00000196139	AKR1C3	4.48339194103174e-07	7.888883498176624e-07
ENSG00000196141		8.775069767590479e-07	1.538149383297983e-05
ENSG00000196150	ZNF250	4.5453614403562783e-07	9.531130433662596e-06
ENSG00000196151		3.1504658876078516e-07	6.707049397910299e-08
ENSG00000196152	ZNF79	8.131413039279077e-07	2.101114701616585e-06
ENSG00000196154	S100A4	5.259137154971225e-07	1.1891182389643495e-05
ENSG00000196155		1.0664000020025215e-06	3.944706898448793e-05
ENSG00000196159		6.443518189567242e-05	0.001648355590171643
ENSG00000196166		2.2717727232514782e-07	3.811074745810244e-08
ENSG00000196169	KIF19	3.4229137200497264e-06	5.439959385659027e-06
ENSG00000196177	ACADSB	9.87767187839752e-07	1.1439264826796199e-05
ENSG00000196182	STK40	5.296621889064234e-06	7.466502537315451e-05
ENSG00000196187	TMEM63A	3.3160481548757697e-07	1.564654277119394e-06
ENSG00000196188	CTSE	5.336856418443606e-07	7.054967286485398e-07
ENSG00000196189	SEMA4A	3.702041343009692e-07	2.436454170418143e-07
ENSG00000196196		1.1870260938133555e-06	3.8499910015788264e-07
ENSG00000196199	MPHOSPH8	1.2531307286249411e-06	2.350490754996832e-05
ENSG00000196204		3.1601386121512356e-07	1.1241265149016167e-07
ENSG00000196208	GREB1	2.6958063339407454e-06	1.743004444279466e-05
ENSG00000196218	RYR1	4.528204473801431e-06	2.712530281359603e-05
ENSG00000196220	SRGAP3	9.803554062091546e-05	0.0017031275060312276
ENSG00000196224	KRTAP5-3	2.1479827592090162e-06	2.0565651062330943e-05
ENSG00000196227	FAM217B	6.0599626654709766e-06	5.4392398555606626e-05
ENSG00000196228	SULT1C3	3.972951037020258e-07	3.135382575697219e-07
ENSG00000196230	TUBB	4.620068774205171e-07	3.176369572074047e-05
ENSG00000196233	LCOR	2.7415780934815558e-06	4.79942067422286e-05
ENSG00000196235	SUPT5H	7.07625376489395e-07	3.638496574770573e-05
ENSG00000196236		5.135255784284344e-07	3.715882003838363e-06
ENSG00000196247		4.883599983835857e-07	2.6833289608593363e-06
ENSG00000196248		3.698168106666908e-07	2.0970999863130343e-07
ENSG00000196260		4.533750846843264e-07	3.6175183775947834e-07
ENSG00000196262	PPIA	5.902502016742385e-07	2.3345480967535873e-05
ENSG00000196263	ZNF471	7.416821211451628e-07	8.960287132250484e-07
ENSG00000196267		3.3911658219100474e-07	1.7355868919730437e-07
ENSG00000196268	ZNF493	3.539076233148508e-07	9.035269473560991e-08
ENSG00000196273		8.75809894738097e-07	2.950435123904322e-07
ENSG00000196275		7.430337911995102e-07	1.266763756434111e-06
ENSG00000196277	GRM7	5.238211236789677e-06	9.16944766090211e-06
ENSG00000196284	SUPT3H	1.1854410639903195e-06	1.579088506046459e-05
ENSG00000196290	NIF3L1	7.649816574942248e-07	2.8137062334703603e-05
ENSG00000196296	ATP2A1	3.484074485412027e-07	1.4518188177035386e-05
ENSG00000196305	IARS1	5.989037739111518e-07	2.032221365149164e-05
ENSG00000196312		1.1404591513370722e-06	3.295189271260253e-07
ENSG00000196313	POM121	2.8466779697041586e-07	8.806657238685598e-06
ENSG00000196323		8.759532655959083e-07	1.2670949475380074e-05
ENSG00000196329		8.012970275297061e-07	1.0690469162937208e-05
ENSG00000196335		3.7612252948996777e-07	3.220750828561323e-07
ENSG00000196337	CGB7	2.904617738625428e-07	4.3120561352324104e-08
ENSG00000196338	NLGN3	9.216855249253756e-07	2.023918083206583e-05
ENSG00000196344	ADH7	3.9098656382900254e-07	2.0835970412302273e-07
ENSG00000196345	ZKSCAN7	4.3022367808714227e-07	5.995542109545108e-07
ENSG00000196352	CD55	6.692423494745116e-07	6.726096259076413e-06
ENSG00000196353		6.315458121226072e-07	4.115623975470751e-06
ENSG00000196357	ZNF565	2.991667251200865e-07	6.662761691559548e-08
ENSG00000196361		9.169584285060679e-07	2.1367746098975162e-06
ENSG00000196363	WDR5	6.869402128799945e-07	8.210822526915014e-05
ENSG00000196365	LONP1	7.999528883485404e-07	5.1151107251765444e-05
ENSG00000196366		9.569442935900204e-07	1.3125370297233147e-05
ENSG00000196367	TRRAP	1.647223688916024e-05	0.001263677766287555
ENSG00000196368		1.2292147982250375e-06	1.6415428910642518e-06
ENSG00000196371	FUT4	5.688677801750422e-07	6.285318378213704e-07
ENSG00000196372	ASB13	4.2478676198355045e-07	1.0409113112440178e-06
ENSG00000196376	SLC35F1	5.400293930667883e-07	7.434264248765825e-07
ENSG00000196378	ZNF34	1.2852040309774743e-06	1.5067379532901189e-05
ENSG00000196387	ZNF140	4.528974126491208e-07	3.249145826780916e-07
ENSG00000196388		4.4461659573080034e-07	1.7330830201622606e-05
ENSG00000196396	PTPN1	3.6914422763879674e-07	2.4583603322890604e-05
ENSG00000196405	EVL	1.0292252387688792e-06	1.2775168460847875e-05
ENSG00000196407		3.866816926491744e-07	5.138913110397659e-07
ENSG00000196408	NOXO1	4.344749402993168e-07	1.1758642088685647e-06
ENSG00000196411	EPHB4	7.978206086181003e-07	1.3189560403322016e-05
ENSG00000196415	PRTN3	4.149592530807863e-06	9.300545118128636e-05
ENSG00000196417		9.54860474324898e-07	5.285017911778775e-06
ENSG00000196418	ZNF124	1.1348942594140398e-06	1.4615068079837605e-05
ENSG00000196419	XRCC6	9.069844964760403e-07	0.00015660404522414967
ENSG00000196420		4.1359457026793774e-07	9.533636224487383e-08
ENSG00000196422	PPP1R26	9.818116795366165e-07	2.388553669187456e-06
ENSG00000196431		1.459034250650003e-06	1.168833637594168e-05
ENSG00000196437	ZNF569	5.874411156751713e-07	9.886367478012872e-07
ENSG00000196440		3.285289202876149e-07	2.485189330670211e-07
ENSG00000196449	YRDC	4.170313163059113e-07	7.039204987830669e-07
ENSG00000196453	ZNF777	4.517334489003665e-07	6.284175815431029e-06
ENSG00000196455	PIK3R4	4.758807140706821e-07	5.846720394422913e-06
ENSG00000196456	ZNF775	3.6044642973355647e-06	2.487405938988575e-05
ENSG00000196458	ZNF605	4.6419633731308777e-07	1.271297531929785e-07
ENSG00000196459	TRAPPC2	3.6126533593814465e-07	1.9066661077217543e-06
ENSG00000196465	MYL6B	6.063448139752595e-07	7.166905995843407e-06
ENSG00000196466	ZNF799	2.085856986875023e-07	1.59574008257904e-08
ENSG00000196470	SIAH1	1.4619042708418211e-06	6.509293841026348e-05
ENSG00000196475	GK2	2.991677180333153e-07	7.815048902501039e-08
ENSG00000196476		3.807337758994249e-07	4.795291928156037e-07
ENSG00000196482	ESRRG	1.304502070105691e-06	1.9678370111861528e-05
ENSG00000196497	IPO4	5.786569644717265e-07	1.6467996638078272e-05
ENSG00000196498	NCOR2	1.7460556176362105e-05	0.0012682387051560383
ENSG00000196502		1.8059327302189306e-06	2.231618835941553e-05
ENSG00000196504	PRPF40A	6.542724380131263e-07	3.478368968779775e-05
ENSG00000196505		7.609571310217865e-07	1.1101296477606776e-06
ENSG00000196507		3.6226524245613733e-07	7.124892509356477e-08
ENSG00000196510	ANAPC7	1.1034356101115393e-06	2.994659855235678e-05
ENSG00000196511	TPK1	1.4789528237694533e-05	8.58702317957267e-05
ENSG00000196517		9.175187479425929e-07	2.008838940638105e-06
ENSG00000196526	AFAP1	2.114492395118162e-06	2.497609575551044e-05
ENSG00000196531	NACA	2.263019025879682e-05	0.001385469008374522
ENSG00000196535	MYO18A	5.601808766405928e-07	2.122777614928096e-05
ENSG00000196547	MAN2A2	1.519397033073443e-06	2.7181539331702738e-05
ENSG00000196549	MME	4.697410485712839e-07	8.425429929792044e-06
ENSG00000196553		3.729809954428933e-07	7.126892679967978e-07
ENSG00000196557	CACNA1H	5.183636275671245e-07	8.753953305906905e-07
ENSG00000196562		9.28637738791196e-07	2.4784051830885736e-05
ENSG00000196565		7.540763964882735e-07	3.544365018287035e-06
ENSG00000196569	LAMA2	4.0710262355609875e-07	4.17697130569047e-07
ENSG00000196570	PFN3	6.634506702007968e-07	1.0934113387389319e-06
ENSG00000196576	PLXNB2	8.431598609311679e-07	2.296316095671117e-05
ENSG00000196578	OR5AC2	1.9686923421222375e-07	6.139395282493795e-09
ENSG00000196581	AJAP1	2.2050372200399206e-06	1.6152810439296652e-06
ENSG00000196584	XRCC2	4.460343539704521e-06	2.060667135647041e-05
ENSG00000196586	MYO6	4.48292637635032e-07	2.2106434881656075e-05
ENSG00000196588	MRTFA	7.134256712426802e-05	0.0013837506831526696
ENSG00000196597	ZNF782	3.517118889926184e-07	6.761251793418472e-07
ENSG00000196600		2.0723419136777273e-07	2.0015624616583213e-08
ENSG00000196604		3.8924032086564597e-07	1.120798438077898e-05
ENSG00000196605		3.560954309207862e-07	1.077192446235527e-07
ENSG00000196611	MMP1	3.2006866071354977e-06	5.2345907472781235e-06
ENSG00000196616	ADH1B	2.879257740090223e-06	7.357673371655819e-06
ENSG00000196620	UGT2B15	8.343067600057346e-07	7.008803553209168e-07
ENSG00000196628	TCF4	2.0032610595476104e-06	0.00012171657902288697
ENSG00000196632	WNK3	1.0898907643090301e-06	3.517052753547546e-06
ENSG00000196636	SDHAF3	1.0165528314473078e-06	7.5098411294268674e-06
ENSG00000196639	HRH1	3.8571179734096944e-07	5.816756156218887e-07
ENSG00000196642		9.728689347291908e-07	1.7728770153044125e-05
ENSG00000196646	ZNF136	4.881665532687386e-07	2.934983995256805e-06
ENSG00000196652	ZKSCAN5	1.3761843842148494e-06	4.396338241342659e-06
ENSG00000196653		5.045302090233921e-07	1.6994006489015917e-07
ENSG00000196663	TECPR2	3.148212628749782e-07	6.471775659312809e-07
ENSG00000196664	TLR7	5.835541649497257e-06	1.4059338632542468e-05
ENSG00000196666		2.3477333511319537e-07	2.9435438108402045e-08
ENSG00000196668		2.396068002066312e-07	4.569646444895829e-08
ENSG00000196670	ZFP62	5.5769534167351e-07	3.988663096695422e-06
ENSG00000196678		3.166917859266544e-07	1.0464131441331514e-07
ENSG00000196683	TOMM7	1.3554567903859342e-06	6.596365267098264e-06
ENSG00000196684	HSH2D	3.7561569611448047e-06	2.515508080325282e-05
ENSG00000196689	TRPV1	1.1512084758727391e-06	2.865480481056141e-06
ENSG00000196693	ZNF33B	4.6223519171110376e-07	2.607460077716201e-07
ENSG00000196696		4.6334307917032897e-07	6.045510112169628e-07
ENSG00000196700		7.797765790900441e-07	2.765665654921078e-05
ENSG00000196704		6.407136738152943e-07	1.7195809004465293e-06
ENSG00000196711		5.391944465767065e-07	1.2332018476392448e-07
ENSG00000196712	NF1	2.3351307372903477e-05	0.001573676929868143
ENSG00000196715	VKORC1L1	9.800527160354267e-07	1.6429964058255404e-05
ENSG00000196724	ZNF418	1.0299676734913181e-06	5.8152577496659026e-06
ENSG00000196730	DAPK1	9.109214502782658e-07	2.8885206434765284e-05
ENSG00000196734	LCE1B	6.373176874169838e-07	3.4322745846670527e-06
ENSG00000196735	HLA-DQA1	4.938342606146211e-07	1.1838371577268443e-05
ENSG00000196739	COL27A1	4.873149535729903e-07	3.396896536713698e-07
ENSG00000196743	GM2A	9.64867651267445e-07	1.1611185510437535e-05
ENSG00000196747	H2AC13	1.5337264992772946e-06	1.1059840357906194e-05
ENSG00000196754	S100A2	2.080371036307591e-06	0.00018936116431544648
ENSG00000196776	CD47	1.5398168564133176e-06	1.9421489494163948e-05
ENSG00000196781	TLE1	7.1726380142437166e-06	0.0003163657344945529
ENSG00000196782	MAML3	9.750014315565148e-07	3.3189224440285922e-06
ENSG00000196792	STRN3	1.1063966519626158e-06	2.8581860259411347e-05
ENSG00000196793	ZNF239	1.3728196163983128e-06	1.9704277653836103e-06
ENSG00000196800		1.3418427423564398e-06	5.514984742172753e-06
ENSG00000196811		4.368074863442393e-07	8.256598649091376e-07
ENSG00000196812	ZSCAN16	3.749153777662902e-07	2.7410217444603145e-07
ENSG00000196814	MVB12B	1.5191244927974397e-06	4.807498557727732e-06
ENSG00000196821	ILRUN	1.6128113029203724e-06	6.563186797792876e-06
ENSG00000196826		5.83522923757686e-06	1.002409231147838e-05
ENSG00000196832		8.533256483538252e-07	6.070851853837302e-07
ENSG00000196839	ADA	8.84795384791332e-07	8.22808632236394e-06
ENSG00000196843	ARID5A	5.23643567578153e-07	1.1129077027549793e-05
ENSG00000196844		4.1784426563954296e-07	1.8194459820510331e-07
ENSG00000196859	KRT39	5.487913648056701e-07	6.878901095174922e-06
ENSG00000196860	TOMM20L	4.1960370199128944e-07	2.3755334271036975e-07
ENSG00000196862	RGPD4	5.310485066339723e-07	8.413066366677179e-07
ENSG00000196867	ZFP28	8.848159736008086e-07	9.434312786030212e-07
ENSG00000196872		1.0669735463658342e-06	1.4304067272972552e-06
ENSG00000196873		1.3538778049558992e-06	2.521781837404318e-05
ENSG00000196876	SCN8A	5.892551279072198e-07	5.178986501200434e-07
ENSG00000196878	LAMB3	5.987239197176176e-07	5.646539124286613e-06
ENSG00000196900		6.946680383130461e-07	1.0239312944432073e-06
ENSG00000196911	KPNA5	1.1147279509633294e-06	1.785658521017323e-05
ENSG00000196912		1.6471847921594397e-06	2.1858800867118434e-05
ENSG00000196914	ARHGEF12	4.632895083989402e-05	0.0015830505029813568
ENSG00000196923	PDLIM7	6.636769613335414e-07	2.7075849066914353e-05
ENSG00000196924	FLNA	6.688687522710134e-06	0.0012604186136124104
ENSG00000196937	FAM3C	6.8127325245513e-07	1.4233801822963436e-05
ENSG00000196943	NOP9	6.597176815951766e-07	1.623324860936357e-05
ENSG00000196950		3.745948408430448e-07	4.939460185471861e-06
ENSG00000196951		2.904617738625428e-07	4.3120561352324104e-08
ENSG00000196954	CASP4	7.937256179950175e-06	8.796588677495231e-05
ENSG00000196961	AP2A1	5.576540517954e-07	2.2268081299553292e-05
ENSG00000196967	ZNF585A	3.0233778642945175e-07	7.664424159388463e-08
ENSG00000196968		8.371889184137702e-07	8.202264793708806e-06
ENSG00000196970		4.188354150024664e-07	1.0706136121910056e-07
ENSG00000196972		1.871875632651556e-07	9.165562381579537e-09
ENSG00000196975		7.367154244353798e-07	3.871325378598493e-06
ENSG00000196976	LAGE3	7.337013942856786e-07	1.6151174468415143e-05
ENSG00000196981	WDR5B	4.905086232248065e-07	3.6773442673379264e-06
ENSG00000196990		3.319589422142554e-07	4.153491177637607e-07
ENSG00000196998	WDR45	7.27969257274167e-07	7.054392765354576e-06
ENSG00000197006		6.658350965275508e-07	1.0831628309000985e-05
ENSG00000197008	ZNF138	9.20370031102302e-07	2.411202877341995e-06
ENSG00000197016	ZNF470	2.904617738625428e-07	4.3120561352324104e-08
ENSG00000197020	ZNF100	3.451388675929499e-07	2.6013884508573635e-07
ENSG00000197024	ZNF398	2.091209749245047e-06	2.6399118580476214e-05
ENSG00000197037	ZSCAN25	4.113067624676007e-07	3.00745819495986e-06
ENSG00000197043	ANXA6	3.0423436509461894e-06	7.839334228510412e-05
ENSG00000197044	ZNF441	7.322407244433442e-07	8.766369171680635e-07
ENSG00000197045		3.2276874384129617e-07	5.412988139011437e-07
ENSG00000197050	ZNF420	4.789978797149461e-07	3.0525498854521246e-06
ENSG00000197054		7.548113659379912e-06	7.78778323818607e-06
ENSG00000197056		5.023175721681289e-07	3.7191760656832687e-06
ENSG00000197057		2.3042557142724086e-07	4.155638116941813e-08
ENSG00000197062		7.579591028582787e-07	8.05881798791947e-06
ENSG00000197063	MAFG	2.2118154675682287e-06	2.0249504944522026e-05
ENSG00000197070	ARRDC1	9.475789566339228e-07	9.614779154401881e-06
ENSG00000197077		5.13063885857495e-07	1.1843874180449774e-05
ENSG00000197079		7.10265144176528e-07	1.7401532169210952e-05
ENSG00000197081	IGF2R	3.993158475045521e-07	4.797439437012088e-06
ENSG00000197093		1.584249449705884e-06	1.5634658219108236e-06
ENSG00000197102	DYNC1H1	5.086651777146371e-07	1.848515171414673e-05
ENSG00000197110	IFNL3	1.0079688368750587e-06	7.556295216593974e-07
ENSG00000197111	PCBP2	4.5633998027493843e-07	1.4600296282388562e-05
ENSG00000197114	ZGPAT	4.3606529441611324e-07	5.087816153077624e-06
ENSG00000197119		3.476403675148625e-07	4.552836019639357e-07
ENSG00000197121	PGAP1	1.4281496676694129e-06	8.450245636077624e-06
ENSG00000197122	SRC	5.989788657578415e-06	0.001293712575216356
ENSG00000197123	ZNF679	2.089337117221448e-06	1.6297443607238712e-06
ENSG00000197124	ZNF682	2.085856986875023e-07	1.59574008257904e-08
ENSG00000197125	OR8B8	7.140951113960666e-06	8.336664411098927e-06
ENSG00000197128	ZNF772	3.312134540018839e-07	1.0736942266129361e-07
ENSG00000197134	ZNF257	3.9318135834747847e-07	1.035271838361831e-07
ENSG00000197136		3.7587334362015204e-07	1.4833030418742561e-06
ENSG00000197140		1.239649553710516e-06	8.987052062278256e-06
ENSG00000197142	ACSL5	8.161029925133209e-07	5.4174770069668145e-06
ENSG00000197147	LRRC8B	3.2154143430663955e-07	7.374697719240098e-07
ENSG00000197150	ABCB8	5.295160635918383e-07	5.401737856496101e-06
ENSG00000197153	H3C12	1.120164884212643e-06	1.0057077963834431e-05
ENSG00000197157	SND1	1.5282527018255463e-05	0.001644788748379493
ENSG00000197162	ZNF785	1.0116191064049474e-06	2.130378783782342e-05
ENSG00000197165	SULT1A2	4.167185372610576e-07	6.532904247380444e-07
ENSG00000197168		4.037448331556306e-07	1.675951302395748e-07
ENSG00000197172		5.283911751837753e-07	6.647909617254345e-06
ENSG00000197181	PIWIL2	2.8381433740957007e-06	7.502867401821224e-06
ENSG00000197182		4.153237282515123e-07	2.1550328847623038e-07
ENSG00000197183	NOL4L	5.360293323449313e-07	5.692893199463529e-07
ENSG00000197191		6.657025531741098e-07	5.6559179060637254e-05
ENSG00000197208		4.094551226177207e-07	5.06695524801425e-06
ENSG00000197213		3.6371065273033505e-07	1.4046434772963092e-07
ENSG00000197217	ENTPD4	1.3215147240676926e-06	5.6231975148711944e-06
ENSG00000197226		3.3001620244083446e-07	1.721783897022684e-06
ENSG00000197238	H4C11	9.410094554952874e-07	9.374596371167465e-06
ENSG00000197241		3.996216855373093e-07	2.0387847892456826e-07
ENSG00000197245		4.4981654361249534e-07	1.0067988576140407e-06
ENSG00000197249	SERPINA1	5.63050890430784e-07	1.1289601468562882e-05
ENSG00000197253		3.9741630379917427e-07	4.5330481536121367e-07
ENSG00000197256	KANK2	7.686744671442805e-07	3.9180464641592855e-05
ENSG00000197261		7.96493215338528e-07	1.5658720870802184e-05
ENSG00000197263		1.173192095117193e-06	4.29290644006967e-07
ENSG00000197265	GTF2E2	8.276686794647544e-07	2.419106041340674e-05
ENSG00000197272	IL27	6.127423595262053e-06	6.398900260592295e-06
ENSG00000197273	GUCA2A	5.228544792254581e-06	1.7132329335091328e-05
ENSG00000197275	RAD54B	1.352776554736651e-06	1.4485630135447164e-05
ENSG00000197279	ZNF165	6.504005094852302e-07	6.447193571146546e-06
ENSG00000197283	SYNGAP1	8.84409949204925e-07	8.969270381021908e-06
ENSG00000197299	BLM	2.542343462796365e-05	0.0017513311732911235
ENSG00000197302	ZNF720	4.6239828616369535e-07	2.041415651439925e-07
ENSG00000197321	SVIL	5.640012064266018e-07	1.85998494637994e-05
ENSG00000197322		9.061264094161572e-06	1.375778600871628e-05
ENSG00000197323	TRIM33	1.5925474708072802e-05	0.0015064644758934949
ENSG00000197324	LRP10	1.412863108501657e-06	2.7353470291059836e-05
ENSG00000197329	PELI1	1.5590680905531935e-06	2.0231013091237865e-05
ENSG00000197343	ZNF655	1.7342633373130013e-06	7.514441348864474e-05
ENSG00000197345	MRPL21	8.136024468785154e-07	2.4083294198698124e-05
ENSG00000197353	LYPD2	4.458696153265105e-07	2.9563187460504085e-07
ENSG00000197355	UAP1L1	3.01225647887271e-06	6.554607350509227e-06
ENSG00000197361	FBXL22	1.1825896299819709e-06	3.627195485131634e-06
ENSG00000197362	ZNF786	4.040820095356295e-07	7.166410030774315e-07
ENSG00000197363	ZNF517	2.3545256469875127e-06	1.596601446948066e-05
ENSG00000197372	ZNF675	3.8692687266728866e-07	2.744345181758217e-07
ENSG00000197375		8.508272932303644e-07	3.822879303693563e-06
ENSG00000197380		5.345443587752627e-07	1.076977894441948e-06
ENSG00000197381	ADARB1	4.838444162307553e-07	1.1948197016034597e-05
ENSG00000197385	ZNF860	3.0774816627256637e-07	1.5027717403029933e-07
ENSG00000197386	HTT	1.1004210760981257e-06	7.734870288639662e-05
ENSG00000197403		2.507005959244301e-07	3.409708252785301e-08
ENSG00000197405	C5AR1	1.0275350605425786e-06	2.8697168689887274e-05
ENSG00000197406	DIO3	3.4610808432641246e-07	6.695179933332566e-07
ENSG00000197408	CYP2B6	6.873422432308259e-06	1.277756146000494e-05
ENSG00000197410		3.0835923018137887e-07	7.086361970446233e-08
ENSG00000197415		3.0972000281446595e-06	4.292261821213811e-06
ENSG00000197417	SHPK	3.4951855439269143e-07	7.538709975624941e-07
ENSG00000197429	IPP	4.1514762610608106e-07	1.8349169501959078e-06
ENSG00000197430		5.570529840165635e-07	2.4310469331936378e-05
ENSG00000197437		4.282962577590006e-07	5.371806179447718e-07
ENSG00000197442	MAP3K5	1.2747165262484452e-06	3.3769120875916706e-05
ENSG00000197444	OGDHL	6.030582468571857e-07	5.245479956197044e-06
ENSG00000197448	GSTK1	4.750562067605881e-07	9.100554670568767e-06
ENSG00000197451	HNRNPAB	9.982868394529604e-07	5.331008064641808e-05
ENSG00000197457		5.468265250803378e-07	3.6762858736347053e-06
ENSG00000197461	PDGFA	9.60550818557522e-06	5.64034819736774e-05
ENSG00000197467	COL13A1	2.3879080668726886e-06	5.464484028445408e-06
ENSG00000197471	SPN	8.908350429129669e-07	1.131329765599427e-05
ENSG00000197472		9.444873596331936e-07	6.447683843127398e-06
ENSG00000197483		3.675868091089659e-06	9.981127719962434e-06
ENSG00000197487		3.5309321213458713e-07	1.7041583860435851e-07
ENSG00000197496		1.9947994879917717e-06	1.5416729756451466e-06
ENSG00000197506		2.2717727232514374e-07	3.811074745810245e-08
ENSG00000197520		2.906758811470623e-07	6.110897370586764e-08
ENSG00000197530	MIB2	7.189027397510904e-06	0.00011170295041128443
ENSG00000197535	MYO5A	2.698234704446938e-05	0.0015678595435497298
ENSG00000197536		4.573544091517037e-07	1.3966051712773293e-07
ENSG00000197540	GZMM	1.731377802319351e-06	2.2278913730101447e-06
ENSG00000197548	ATG7	6.400796707101127e-07	2.1791651312244214e-05
ENSG00000197555	SIPA1L1	6.581452461603337e-07	1.5066324469241834e-05
ENSG00000197558		5.192390279284489e-07	3.1461494568613705e-07
ENSG00000197561	ELANE	6.751173181317799e-07	1.8492537457785603e-06
ENSG00000197562	RAB40C	3.5118025860056085e-07	7.85228291819842e-07
ENSG00000197563	PIGN	5.999652256560329e-07	8.399450510866402e-06
ENSG00000197565	COL4A6	5.367924459189349e-06	1.9000844740052564e-05
ENSG00000197566	ZNF624	6.110415257083445e-07	4.502889256080301e-06
ENSG00000197568		1.7180235974268812e-06	1.8846550988059875e-06
ENSG00000197576	HOXA4	5.68156093259103e-07	7.216283642693301e-07
ENSG00000197579	TOPORS	7.341130558111994e-07	1.397784527775002e-05
ENSG00000197584	KCNMB2	7.849858026583648e-07	1.2168796262133809e-06
ENSG00000197586	ENTPD6	1.5811270582298736e-06	1.545062755974124e-05
ENSG00000197587		4.359109537560053e-06	3.899701204698163e-06
ENSG00000197588		2.7882528246724095e-07	3.110277851622601e-08
ENSG00000197594		4.3148059073113686e-06	4.432756743938592e-05
ENSG00000197599		4.2335404421199805e-07	2.1035837568563767e-07
ENSG00000197601		4.919788182308123e-07	6.094974328475719e-06
ENSG00000197603		1.3720829894357787e-06	2.926862399083924e-06
ENSG00000197608		6.133291783581544e-07	2.93294245485636e-07
ENSG00000197614	MFAP5	4.7440674436054637e-07	2.156074662112974e-06
ENSG00000197616	MYH6	1.3064660619837457e-06	1.5613533271115608e-05
ENSG00000197619	ZNF615	2.738863272832162e-07	4.966761875482112e-08
ENSG00000197620		1.0764080181387095e-06	5.62011515957277e-07
ENSG00000197622		7.63268160883549e-07	2.5534452944247855e-06
ENSG00000197629		7.094759926139191e-07	5.888810681265299e-07
ENSG00000197632	SERPINB2	8.613179859466135e-07	1.791398103301084e-05
ENSG00000197635	DPP4	6.915005578425055e-06	2.1867348727026157e-05
ENSG00000197641	SERPINB13	5.559763662801745e-07	6.301944587034772e-06
ENSG00000197646	PDCD1LG2	9.903932059164303e-05	0.0014999481626236195
ENSG00000197647	ZNF433	5.410867546351595e-07	5.239856265127371e-07
ENSG00000197651		5.145428414363515e-07	6.927622349187603e-07
ENSG00000197653	DNAH10	4.471387994460209e-07	8.312594163713088e-07
ENSG00000197658		2.1756310035694237e-06	1.1162221828285039e-06
ENSG00000197683		9.249280886293582e-07	1.765661961832437e-05
ENSG00000197694	SPTAN1	1.1612525439438303e-06	8.434653653254095e-05
ENSG00000197696	NMB	1.002903512067566e-06	7.2479123209176885e-06
ENSG00000197705	KLHL14	1.209340573250379e-06	1.9452957282001968e-05
ENSG00000197712		3.6903802258492924e-07	8.81942527115703e-07
ENSG00000197713	RPE	2.256465946890866e-06	3.0111259058402243e-05
ENSG00000197714	ZNF460	6.929153481766566e-07	1.8670973531433076e-05
ENSG00000197721		4.768759486392644e-07	4.5491979386189355e-07
ENSG00000197724	PHF2	6.637111656375029e-07	4.505267712569285e-06
ENSG00000197728	RPS26	5.101450739024124e-07	1.5930983239643392e-05
ENSG00000197745		5.268153337632463e-07	1.2227999847855097e-06
ENSG00000197746	PSAP	5.512612781866196e-07	6.843974890898729e-06
ENSG00000197747	S100A10	1.1212339318377523e-06	2.679777389505273e-05
ENSG00000197748		6.780656957125884e-07	9.75929455815403e-07
ENSG00000197753		9.34582219789945e-07	1.9985576181915828e-05
ENSG00000197757	HOXC6	2.487487370855656e-06	8.883625158778588e-06
ENSG00000197763		5.330301362945718e-07	1.6545819128671682e-06
ENSG00000197766	CFD	1.1099402586174467e-06	7.203570800873817e-07
ENSG00000197768		3.8655485467727204e-07	3.632337031920885e-07
ENSG00000197769	MAP1LC3C	4.62104379587647e-07	5.650303797438511e-06
ENSG00000197771	MCMBP	6.411495877986634e-07	1.1063966314962935e-05
ENSG00000197774	EME2	1.2675310253777101e-06	7.434062640617107e-07
ENSG00000197776		4.578233275301294e-07	1.3927997317485645e-07
ENSG00000197779		4.0780085518312367e-07	2.8420330297047633e-07
ENSG00000197782		5.024355083355501e-07	2.663065378487993e-06
ENSG00000197785	ATAD3A	5.665852817637676e-07	1.9663447577603673e-05
ENSG00000197798		1.261819795502177e-06	2.0110521825833285e-05
ENSG00000197808	ZNF461	3.932997217936902e-07	1.9448232511453084e-07
