File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
bd1ac255-30d9-4cc3-a839-4d7c97394303	65a21b09-322b-47cf-86bf-88916094c4f7.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-7727	TCGA-55-7727-01A	Primary Tumor
9bf98d20-4aca-4aa2-8191-cfdc4e3b9280	c2021961-06a0-4603-a927-05b1fb7e5daa.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-CESC	TCGA-C5-A2M2	TCGA-C5-A2M2-01A	Primary Tumor
97a49902-b284-4a22-8e33-d7e935c5d37a	31cf7af3-5576-4201-912d-5948fa2c0296.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-CA-5796	TCGA-CA-5796-01A	Primary Tumor
8af5b75a-60f9-49af-ace7-4c852ce59851	29b681e1-b036-4b63-9113-59bb58618c8a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5049	TCGA-50-5049-01A	Primary Tumor
41c49d54-49e2-4791-8aaf-90adeae6ccc3	97604bc9-51ff-4a0a-b4a2-cecf70e6e16d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-CESC	TCGA-VS-A8Q8	TCGA-VS-A8Q8-01A	Primary Tumor
3e0b9123-7986-476a-8b1b-e53f69b62c55	59e2ab4e-9529-490d-b12c-9b7f24c8166c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-A6-2672	TCGA-A6-2672-01B	Primary Tumor
d85fc3b8-fe58-4eef-867b-5cab51bb004b	0ee894a2-b2d9-4d06-bba4-dc1e915c698a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-3510	TCGA-AA-3510-01A	Primary Tumor
1b925a71-f388-462f-bb53-940e94c59d5b	4c7e7918-aad4-4ea0-a2fd-0965ee1ffbec.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-CESC	TCGA-BI-A0VR	TCGA-BI-A0VR-01A	Primary Tumor
978db2b3-c13e-48b9-80f8-98261fd907a1	51cca578-4550-43e0-b37d-3275339748cd.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-3527	TCGA-AA-3527-01A	Primary Tumor
7eb360d2-ef40-44e4-a072-da66a22b87bb	e67158db-0572-4dce-90df-e22b2660b6c2.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-CESC	TCGA-EK-A2PL	TCGA-EK-A2PL-01A	Primary Tumor
f42050ed-0dad-421e-8116-61b112df0ad1	f29b4e00-95f9-488d-a672-21a04647be3b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-CESC	TCGA-DR-A0ZL	TCGA-DR-A0ZL-01A	Primary Tumor
a5c2aeb8-f6dc-4728-8520-be5f96912ffb	b92498c2-6e54-4fd0-b752-18932e915381.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-5645	TCGA-44-5645-11A	Solid Tissue Normal
b43eb2bb-d3bc-49ff-8a5c-d3a208786cac	072e3af5-5598-4189-ab06-c5455442f322.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-75-5126	TCGA-75-5126-01A	Primary Tumor
e8b8d99d-e1f9-439b-9dc3-6034feab1fa3	c094c9e4-260c-4b2a-bbf2-2fdcad927677.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-F4-6807	TCGA-F4-6807-01A	Primary Tumor
09ac2f61-8345-4883-8cec-3487d2ee1b5c	27af0f89-453e-4219-9423-4ea2a9e9812a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-CESC	TCGA-LP-A5U3	TCGA-LP-A5U3-01A	Primary Tumor
f49d6dc5-3c33-4d7d-b129-dc66409d08b5	8fa8f130-147a-4be2-a8c9-4656995acaa7.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-CESC	TCGA-MY-A5BF	TCGA-MY-A5BF-01A	Primary Tumor
ff3eadf1-229b-4809-94fe-5f28e24bbaba	a97dbc71-612b-4a81-adf0-af98b982ea37.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-CESC	TCGA-Q1-A73S	TCGA-Q1-A73S-01A	Primary Tumor
19365485-c4e6-41d9-a944-1ca228b9b9c6	6e23a648-ea59-47a1-84de-aea7d17f6ae1.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-CESC	TCGA-JW-A5VH	TCGA-JW-A5VH-01A	Primary Tumor
5baca7bf-6fc3-4987-a582-d2b205cf431d	ac5bc405-b210-4bf3-a4e6-6ff071aa59c7.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-6778	TCGA-44-6778-11A	Solid Tissue Normal
d886afb1-a82e-44d0-a54c-f64f5d74b468	fb9002b3-0c40-421a-a509-68a1cf1a9c5a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-CESC	TCGA-VS-A9UP	TCGA-VS-A9UP-01A	Primary Tumor
a003e805-7539-4099-b1c0-95c4fde267ba	583c83ca-b9dd-46d2-811d-a4cde176ee24.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-3531	TCGA-AA-3531-11A	Solid Tissue Normal
c2effbd3-9782-4a0d-b7fe-ffdd0d40bac4	5140a52e-42c4-4374-ae49-b208aff98396.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-G4-6310	TCGA-G4-6310-01A	Primary Tumor
770fe3dd-2e47-4ab9-9442-5a7dc01f7713	b46edda4-9599-4f94-ac2f-927c641c542b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-CESC	TCGA-C5-A1BK	TCGA-C5-A1BK-01B	Primary Tumor
a55d8e19-909e-4084-9d23-cf00c5ffee47	161caa2d-589a-4834-9073-3824031da5e6.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-A00K	TCGA-AA-A00K-01A	Primary Tumor
1004ae6c-8825-4487-8b7d-0eac8d22d414	df2df36d-6652-4eec-b62a-ea99af075cb6.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-D5-6529	TCGA-D5-6529-01A	Primary Tumor
2f63bf5e-1c6d-4af2-a012-8cccd70d0c75	9c667929-d2a5-43c1-ab9d-d767e5db621b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-CESC	TCGA-VS-A8EC	TCGA-VS-A8EC-01A	Primary Tumor
f88327b5-cad9-4335-9f66-701802b24b56	6ccdb483-b151-4207-abb0-138c7f606086.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-CESC	TCGA-IR-A3LH	TCGA-IR-A3LH-01A	Primary Tumor
47e54a50-b5a5-40a5-be6a-887e48c3823a	b5af6c19-ecab-408b-bae2-53909b7135b4.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-3660	TCGA-AA-3660-11A	Solid Tissue Normal
cde7c6e0-01e4-4eda-bb18-d5d541908ba8	14ea1c20-2700-4de0-88c0-154b116b1b8c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-A01I	TCGA-AA-A01I-01A	Primary Tumor
f2254bda-aad2-4a27-9c96-802ff88ef859	b86f2906-3551-4da3-80c3-6ac0778032ad.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-CESC	TCGA-VS-A8QA	TCGA-VS-A8QA-01A	Primary Tumor
bc00efd7-1ce6-45d5-8fb1-a3bc7a93c671	9556ee31-e56f-4611-9d37-2b4d19841d15.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-A01Z	TCGA-AA-A01Z-01A	Primary Tumor
f013b6e6-238f-4605-bb91-eb96ea8fc2e3	79f11db1-6893-410f-8fbb-8da2a54d0957.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-G4-6588	TCGA-G4-6588-01A	Primary Tumor
ba496841-1f89-43fd-9a10-b5dab80aa8b5	027ec9be-7e41-44df-8f61-1e5698303eac.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-2665	TCGA-44-2665-11A	Solid Tissue Normal
405e3375-9612-44a9-b75f-bb33afc80792	156e6312-4cfa-486c-8730-7881580fbc1a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5942	TCGA-50-5942-01A	Primary Tumor
1e72d9d1-2766-4ec3-8f35-24925ea5eb1d	b26f9ac5-9100-4530-8582-11ab9dbfd669.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-CK-5912	TCGA-CK-5912-01A	Primary Tumor
36408f38-85c1-4ed7-b2d1-dd893431d1eb	631fc20d-00c1-4b13-8520-f25f0388e985.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-7910	TCGA-55-7910-01A	Primary Tumor
40eed490-90c5-46c0-b709-aeaa86faa449	0ab93cce-69b2-4ef6-ba1e-954d8b93d239.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-CESC	TCGA-C5-A8XJ	TCGA-C5-A8XJ-01A	Primary Tumor
ece81b01-f325-4faa-a819-5e6a59100614	5654a36c-4d18-4746-8a4c-b7b616f99481.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-CM-6679	TCGA-CM-6679-01A	Primary Tumor
a7927005-2425-4380-97d9-c07aba82e060	6095b94e-2101-4128-ae51-f0c77daf7811.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5044	TCGA-50-5044-01A	Primary Tumor
512dd57a-46f8-4ca6-bad1-6cd993293fe5	e8f1fe81-08ce-4db4-bd74-5f9d4b4143f3.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-3519	TCGA-AA-3519-01A	Primary Tumor
5f5abdf4-a1b4-454b-97bf-c3bc3f24e7e9	c258e44b-44c5-43d7-835e-912049ae12c4.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-7573	TCGA-55-7573-01A	Primary Tumor
3195072b-ef42-4810-9415-fbfda76aee05	8c0efc8b-3e41-47bb-91b5-e55f525c0776.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AZ-6607	TCGA-AZ-6607-01A	Primary Tumor
2c1dbf50-b807-4c46-97a0-42b94bb281cc	c997087f-4415-4d46-a3f5-e5129d645e3a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-5425	TCGA-05-5425-01A	Primary Tumor
5e903708-799e-4c5c-9a1c-1ba61c0aa87a	9e64cef1-ee63-44eb-b58f-c19b98c99c9e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-8073	TCGA-86-8073-01A	Primary Tumor
324ac9df-bce9-4e07-8565-7a6c8d37e7b8	9d7486ce-efb9-413f-80b1-e47971625875.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-38-4632	TCGA-38-4632-11A	Solid Tissue Normal
6f2608fb-2669-402a-8d15-023cf223a2d6	778e1365-7b5e-469c-915d-c3be22bec7a8.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-5423	TCGA-05-5423-01A	Primary Tumor
2cc98403-caf4-472f-bafe-b08b574eeeee	547c5238-9d5e-4391-ab5f-b62f576af519.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-A6-5659	TCGA-A6-5659-01B	Primary Tumor
a062e1ac-193c-4734-9a68-ed8e11ed9541	ce84840f-f5c3-4e67-baf6-c574cf585169.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-7152	TCGA-78-7152-01A	Primary Tumor
82995f3d-5042-4380-afc0-cbd4dc3bc5dd	0bfc7c6b-a342-4446-bc0e-01256e13a8e4.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-CESC	TCGA-EA-A5FO	TCGA-EA-A5FO-01A	Primary Tumor
7c77bdd9-c754-4c7b-b90c-4944a89ef50f	6577bf84-a065-4519-8c7f-8f999a78ed88.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-62-A46R	TCGA-62-A46R-01A	Primary Tumor
cf16887e-d7ca-4dc7-9b22-be8f5aa5fd37	0918c2f9-d5c3-41e4-a7b3-2d3717d57554.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-CESC	TCGA-FU-A3HY	TCGA-FU-A3HY-01A	Primary Tumor
28bbe070-fffc-49b5-8fd4-13f20511f321	737a6ce7-5446-4610-bf9f-5c46b769b842.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-CM-5344	TCGA-CM-5344-01A	Primary Tumor
49b75124-9717-4a73-a87b-17454673d9c5	5dc9357d-68e0-4696-9ebb-0a8fb34aa87f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-CESC	TCGA-FU-A3TQ	TCGA-FU-A3TQ-01A	Primary Tumor
a9215626-5519-4741-aaa5-c93de23d01d7	4d45166b-ea6e-4e27-8d91-bda8135b87c8.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-3663	TCGA-AA-3663-11A	Solid Tissue Normal
dbabbc65-8e90-495a-98c6-7fc1e28e7f25	ca5c1f97-379b-484c-871b-d744ac26edc3.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-62-A470	TCGA-62-A470-01A	Primary Tumor
a4a631a6-a070-4909-9141-5d07242be579	3f2012b6-8d85-4666-b73e-64cf2c0946fa.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-8280	TCGA-86-8280-01A	Primary Tumor
4ceaa1c3-34a9-41e2-9723-24e6241671e8	a9b9f900-b114-48b4-95c7-41793107169f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-93-A4JO	TCGA-93-A4JO-01A	Primary Tumor
f42f9ca9-fa51-4005-998d-bfec8ace7a29	44e21ed0-bcc8-4978-ad68-81c35852b12b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-3831	TCGA-AA-3831-01A	Primary Tumor
904064df-2207-4fe8-95b0-a7caeb16f114	82cd39d8-7a0d-4ebf-adad-57b3a4e68262.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-4490	TCGA-49-4490-01A	Primary Tumor
1516b16d-cd89-410c-9cfd-db33b2c14ab3	959e98c8-c279-4178-acc2-0bb0c42ed5c2.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-5715	TCGA-05-5715-01A	Primary Tumor
14decac8-cf20-43cd-8a77-6f30d48bb30f	1b054b39-aa38-4356-8447-71f211365a01.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-A6-2672	TCGA-A6-2672-01A	Primary Tumor
3bfec6ac-aad0-4b88-a4a9-8d98267753cd	25b8756b-61b5-40f8-bbdf-7b2de810c92f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-DM-A0X9	TCGA-DM-A0X9-01A	Primary Tumor
6c035588-d267-4b39-9ef4-9c82d0bd567c	39ef3ef1-d868-4c8c-81a1-238451a08f11.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-38-4631	TCGA-38-4631-01A	Primary Tumor
fbbcf536-867a-43ee-ac11-2a5402313b44	9e49e3ff-f780-48db-9349-e59e2112b6de.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-8120	TCGA-44-8120-01A	Primary Tumor
b0349eee-a764-457d-9e83-5faeb52bd945	05582ed0-da34-418a-b96e-fb4505e9ee03.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-7283	TCGA-55-7283-01A	Primary Tumor
b6a2d572-5c02-4630-bf1d-d03cd8297b1b	ba17045d-3dee-4863-9cec-54e2da669662.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-53-7624	TCGA-53-7624-01A	Primary Tumor
1bf00af7-4c8c-41f7-a3b8-5fd64e10cec7	c27a0a56-cde3-4e53-b02d-8a2ca66b5d1d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-97-7938	TCGA-97-7938-01A	Primary Tumor
fbd55d93-6054-4c25-9b5f-4b16f59c7213	f9d52f9e-4f82-431a-a427-1c1259b8e765.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-7146	TCGA-78-7146-01A	Primary Tumor
2272349d-71c1-4bd0-b4a6-7fe83e731a3b	11180707-ca2c-4933-bb99-df496bffcafb.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6969	TCGA-55-6969-11A	Solid Tissue Normal
7b8ed209-cc29-4199-9e0c-cdf7abdae2fb	fc435124-0749-4c74-ba94-d59a30953ed2.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-4501	TCGA-49-4501-01A	Primary Tumor
961865ba-eef2-4879-9b66-8f34aeda7b09	9c21f775-3dff-43de-9a05-b25480cbe815.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-6744	TCGA-49-6744-01A	Primary Tumor
f4821b6c-a4cc-4ac5-a5e8-27d5b061dadd	7b6219c1-3eb0-4f97-8df6-13d6a8502cc7.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-CESC	TCGA-VS-A94X	TCGA-VS-A94X-01A	Primary Tumor
67a07aea-08b9-4033-8d97-734acc633f21	00f768f9-9e6c-4e84-bdba-c19368f7e522.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-D5-6541	TCGA-D5-6541-01A	Primary Tumor
7c7a1b43-37a7-4bf5-947f-6ff079f0cfd9	d1eb4b3f-854c-459e-ba77-6ba6eccc3256.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-73-4668	TCGA-73-4668-01A	Primary Tumor
9a5cda0f-fd38-4576-99c0-889fd9122251	49becce3-507f-4df5-a679-efce45e8eae0.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-A48Z	TCGA-55-A48Z-01A	Primary Tumor
2638145f-6f9d-428e-9cc2-f73f183d7ee9	fb69626b-b877-4773-a9c9-d84a0af65dda.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-CESC	TCGA-VS-A9UT	TCGA-VS-A9UT-01A	Primary Tumor
35beb09f-c34f-4526-9609-738a4f4f7166	b1684b0e-0c14-434a-94b0-78c42adf4ea9.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-A6-3810	TCGA-A6-3810-01A	Primary Tumor
75da4538-a144-43f2-bf47-4d79aa40d5bb	1866d49b-28fb-430d-a699-2e5033d0d74f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5045	TCGA-50-5045-01A	Primary Tumor
1661d2cd-b97d-4a42-92c6-468e9c58a9fe	72174abe-f80f-4b7c-8cd5-aa00533486a8.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-A6-4107	TCGA-A6-4107-01A	Primary Tumor
90f2cc86-f42e-4c22-bd98-48568877689d	17f7beb3-824b-410a-8a16-dadd093c27cf.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-CESC	TCGA-EA-A5O9	TCGA-EA-A5O9-01A	Primary Tumor
3e062580-633f-4979-a642-c78a6d10c023	5e2b0dc5-c09b-4334-9f2f-c8e75380d45c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-A6-2675	TCGA-A6-2675-11A	Solid Tissue Normal
5367a7b6-a035-4aa8-89b9-2f89e758db62	64cf9ae1-d259-4d24-a448-37c00b7f9ded.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-A491	TCGA-55-A491-01A	Primary Tumor
28d2c750-2bc7-4c04-a280-81b792362c22	cc19eac7-d278-46b9-b694-ea40b22e265c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-CESC	TCGA-VS-A9U5	TCGA-VS-A9U5-01A	Primary Tumor
c3b97222-b640-490f-8acd-1413729ae264	47caf079-95ad-4c12-b8cf-fb333f72900d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5068	TCGA-50-5068-01A	Primary Tumor
d9ad8aae-340b-417b-a773-829373c9c71a	e39de159-abd7-4185-8c20-ca6f27827f31.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-3875	TCGA-AA-3875-01A	Primary Tumor
0e51d887-100b-4a8b-bc32-34bb48cf9ae8	d4a55f22-e655-4c8a-bb7f-a1a35eb5e43f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-73-4666	TCGA-73-4666-01A	Primary Tumor
995cb4bc-6d01-4091-ad04-e6f27544db48	f994e1d7-6427-4884-8993-f930c6331bff.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-8087	TCGA-55-8087-01A	Primary Tumor
810d9f0b-2134-4291-b242-6d28bd6cce99	82a9ea33-8efb-46c1-8f9f-fdf49ac56d44.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-CESC	TCGA-EK-A2IP	TCGA-EK-A2IP-01A	Primary Tumor
97ba8215-5dbc-46fc-97ff-bc4d579c50c5	e1cbe3d9-b00a-4c86-8ee9-aabe3c921fe9.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-CESC	TCGA-RA-A741	TCGA-RA-A741-01A	Primary Tumor
f51aceb7-dddf-4529-bb65-41cc81fda873	20a96363-a968-445a-bd9a-96b27e403516.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-64-1680	TCGA-64-1680-01A	Primary Tumor
235a7a04-95a0-4a14-8c9a-f9eb8a0162d4	ce4ac30d-f2e6-40f3-a2db-fdcf0218b8fb.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-97-A4LX	TCGA-97-A4LX-01A	Primary Tumor
568e743d-6a96-48bc-84f5-cc6f23289f46	2c9d9875-4237-410c-afc2-15d06a034d20.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5055	TCGA-50-5055-01A	Primary Tumor
2d84133c-612d-4408-9b75-795bea744108	bfdc7bfe-13e6-4cba-9652-2bd3d0ca1945.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-CESC	TCGA-IR-A3LC	TCGA-IR-A3LC-01A	Primary Tumor
b840473e-e137-49eb-ae8b-0a677cc0fb84	1d975006-4e14-4f2c-be5f-e09f58790d62.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-G4-6295	TCGA-G4-6295-01A	Primary Tumor
4d0f06de-60f8-4796-8c3e-69dfb03323fc	511a7447-d9e6-45d6-9c38-5bedc4ee84c9.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-CESC	TCGA-DG-A2KM	TCGA-DG-A2KM-01A	Primary Tumor
5fc731fa-f519-466e-bc22-4bd4fe72b219	31ce5f7c-5f1d-4e54-9343-5e9b57f5ed10.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-DM-A28F	TCGA-DM-A28F-01A	Primary Tumor
7a43d49a-dca5-486c-a15c-1389fbe59615	f326a1fb-da0a-455b-8d52-c79c40274549.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-8054	TCGA-86-8054-01A	Primary Tumor
f9ad8a69-445e-47ef-a6b4-6aef99cba9ff	9e97f017-6855-4d68-bd2a-c4da3ccb1d57.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-CM-4743	TCGA-CM-4743-01A	Primary Tumor
6819cddb-911a-43c4-8f62-60a15308e352	acf69ad9-4284-4fba-854d-4f792818bdfe.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-F4-6808	TCGA-F4-6808-01A	Primary Tumor
372ffe06-5ae1-4fd3-a336-56b1135883ca	bf9c448b-bdc9-4f74-b13a-374e6add7939.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-A00U	TCGA-AA-A00U-01A	Primary Tumor
67a67cde-044f-47ab-8e98-745176b6b328	c3fe7418-c082-4c77-96f7-f22bd6210139.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-A017	TCGA-AA-A017-01A	Primary Tumor
3de6ad5f-ad98-45ff-8f11-e1a2880b971e	1348927d-7a6a-4807-875c-f63b92c9348a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-CESC	TCGA-FU-A3YQ	TCGA-FU-A3YQ-01A	Primary Tumor
449e096b-bd1d-44ad-9def-621943302ea4	a1f37975-6bc2-4583-9035-8e8c70677833.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-A01X	TCGA-AA-A01X-01A	Primary Tumor
d0df4b54-e8f4-48e6-947e-7d281ea7168a	c61fb9d1-d808-4328-8a9c-7ccb4beb139f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-93-A4JN	TCGA-93-A4JN-01A	Primary Tumor
35c31c95-cd4d-4a2e-8edb-a839ce640a38	5f7d04a4-2a28-44ae-8c27-f5e60f244432.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-CM-5861	TCGA-CM-5861-01A	Primary Tumor
684cf3fa-1594-4901-906b-699ccb95397e	1ef4c9a4-403e-4ed2-b9d6-06302a842278.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-6779	TCGA-44-6779-01A	Primary Tumor
7a4fb2f9-4a29-4607-8e2f-38ec9bdf7672	e5a78b77-957f-44d5-b69b-12abbfbea50c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-A6-5659	TCGA-A6-5659-01A	Primary Tumor
